Table_Name,Fields,Datatype
UserProvAccount,CreatedDate,datetime
UserProvAccount,CreatedById,id
UserProvAccount,LastModifiedDate,datetime
UserProvAccount,LastModifiedById,id
UserProvAccount,SystemModstamp,datetime
UserProvAccount,SalesforceUserId,id
UserProvAccount,ConnectedAppId,id
UserProvAccount,ExternalUserId,string
UserProvAccount,ExternalUsername,string
UserProvAccount,ExternalEmail,string
UserProvAccount,ExternalFirstName,string
UserProvAccount,ExternalLastName,string
UserProvAccount,LinkState,picklist
UserProvAccount,Status,picklist
UserProvAccount,DeletedDate,datetime
UserProvAccount,IsKnownLink,boolean
UserProvAccountStaging,Id,id
UserProvAccountStaging,IsDeleted,boolean
UserProvAccountStaging,Name,string
UserProvAccountStaging,CreatedDate,datetime
UserProvAccountStaging,CreatedById,id
UserProvAccountStaging,LastModifiedDate,datetime
UserProvAccountStaging,LastModifiedById,id
UserProvAccountStaging,SystemModstamp,datetime
UserProvAccountStaging,ConnectedAppId,id
UserProvAccountStaging,SalesforceUserId,id
UserProvAccountStaging,ExternalUserId,string
UserProvAccountStaging,ExternalUsername,string
UserProvAccountStaging,ExternalEmail,string
UserProvAccountStaging,ExternalFirstName,string
UserProvAccountStaging,ExternalLastName,string
UserProvAccountStaging,LinkState,picklist
UserProvAccountStaging,Status,picklist
UserProvMockTarget,Id,id
UserProvMockTarget,IsDeleted,boolean
UserProvMockTarget,Name,string
UserProvMockTarget,CreatedDate,datetime
UserProvMockTarget,CreatedById,id
UserProvMockTarget,LastModifiedDate,datetime
UserProvMockTarget,LastModifiedById,id
UserProvMockTarget,SystemModstamp,datetime
UserProvMockTarget,ExternalUserId,string
UserProvMockTarget,ExternalUsername,string
UserProvMockTarget,ExternalEmail,string
UserProvMockTarget,ExternalFirstName,string
UserProvMockTarget,ExternalLastName,string
UserProvisioningConfig,Id,id
UserProvisioningConfig,IsDeleted,boolean
UserProvisioningConfig,DeveloperName,string
UserProvisioningConfig,Language,picklist
UserProvisioningConfig,MasterLabel,string
UserProvisioningConfig,NamespacePrefix,string
UserProvisioningConfig,CreatedDate,datetime
UserProvisioningConfig,CreatedById,id
UserProvisioningConfig,LastModifiedDate,datetime
UserProvisioningConfig,LastModifiedById,id
UserProvisioningConfig,SystemModstamp,datetime
UserProvisioningConfig,ConnectedAppId,id
UserProvisioningConfig,Notes,textarea
UserProvisioningConfig,Enabled,boolean
UserProvisioningConfig,ApprovalRequired,textarea
UserProvisioningConfig,UserAccountMapping,textarea
UserProvisioningConfig,EnabledOperations,textarea
UserProvisioningConfig,OnUpdateAttributes,textarea
UserProvisioningConfig,LastReconDateTime,datetime
UserProvisioningConfig,NamedCredentialId,id
UserProvisioningConfig,ReconFilter,string
UserProvisioningLog,Id,id
UserProvisioningLog,IsDeleted,boolean
UserProvisioningLog,Name,string
UserProvisioningLog,CreatedDate,datetime
UserProvisioningLog,CreatedById,id
UserProvisioningLog,LastModifiedDate,datetime
UserProvisioningLog,LastModifiedById,id
UserProvisioningLog,SystemModstamp,datetime
UserProvisioningLog,UserProvisioningRequestId,id
UserProvisioningLog,ExternalUserId,string
UserProvisioningLog,ExternalUsername,string
UserProvisioningLog,UserId,id
UserProvisioningLog,Status,string
UserProvisioningLog,Details,textarea
UserProvisioningRequest,Id,id
UserProvisioningRequest,OwnerId,id
UserProvisioningRequest,IsDeleted,boolean
UserProvisioningRequest,Name,string
UserProvisioningRequest,CreatedDate,datetime
UserProvisioningRequest,CreatedById,id
UserProvisioningRequest,LastModifiedDate,datetime
UserProvisioningRequest,LastModifiedById,id
UserProvisioningRequest,SystemModstamp,datetime
UserProvisioningRequest,SalesforceUserId,id
UserProvisioningRequest,ExternalUserId,string
UserProvisioningRequest,AppName,string
UserProvisioningRequest,State,picklist
UserProvisioningRequest,Operation,picklist
UserProvisioningRequest,ScheduleDate,datetime
UserProvisioningRequest,ConnectedAppId,id
UserProvisioningRequest,UserProvConfigId,id
UserProvisioningRequest,UserProvAccountId,id
UserProvisioningRequest,ApprovalStatus,picklist
UserProvisioningRequest,ManagerId,id
UserProvisioningRequest,RetryCount,int
UserProvisioningRequest,ParentId,id
UserRecordAccess,Id,id
UserRecordAccess,UserId,id
UserRecordAccess,RecordId,picklist
UserRecordAccess,HasReadAccess,boolean
UserRecordAccess,HasEditAccess,boolean
UserRecordAccess,HasDeleteAccess,boolean
UserRecordAccess,HasTransferAccess,boolean
UserRecordAccess,HasAllAccess,boolean
UserRecordAccess,MaxAccessLevel,picklist
UserRole,Id,id
UserRole,Name,string
UserRole,ParentRoleId,id
UserRole,RollupDescription,string
UserRole,OpportunityAccessForAccountOwner,picklist
UserRole,CaseAccessForAccountOwner,picklist
UserRole,ContactAccessForAccountOwner,picklist
UserRole,ForecastUserId,id
UserRole,MayForecastManagerShare,boolean
UserRole,LastModifiedDate,datetime
UserRole,LastModifiedById,id
UserRole,SystemModstamp,datetime
UserRole,DeveloperName,string
UserRole,PortalAccountId,id
UserRole,PortalType,picklist
UserRole,PortalAccountOwnerId,id
UserShare,Id,id
UserShare,UserId,id
UserShare,UserOrGroupId,id
UserShare,UserAccessLevel,picklist
UserShare,RowCause,picklist
UserShare,LastModifiedDate,datetime
UserShare,LastModifiedById,id
UserShare,IsActive,boolean
VerificationHistory,Id,id
VerificationHistory,EventGroup,int
VerificationHistory,VerificationTime,datetime
VerificationHistory,VerificationMethod,picklist
VerificationHistory,UserId,id
VerificationHistory,Activity,picklist
VerificationHistory,Status,picklist
VerificationHistory,LoginHistoryId,id
VerificationHistory,SourceIp,string
VerificationHistory,LoginGeoId,id
VerificationHistory,Remarks,string
VerificationHistory,ResourceId,id
VerificationHistory,Policy,picklist
VerificationHistory,CreatedDate,datetime
VerificationHistory,CreatedById,id
VerificationHistory,LastModifiedById,id
VerificationHistory,LastModifiedDate,datetime
VerificationHistory,IsDeleted,boolean
VerificationHistory,SystemModstamp,datetime
VisualforceAccessMetrics,Id,id
VisualforceAccessMetrics,MetricsDate,date
VisualforceAccessMetrics,ApexPageId,id
VisualforceAccessMetrics,ProfileId,id
VisualforceAccessMetrics,SystemModstamp,datetime
VisualforceAccessMetrics,DailyPageViewCount,int
VisualforceAccessMetrics,LogDate,date
VoiceCall,Id,id
VoiceCall,IsDeleted,boolean
VoiceCall,CreatedById,id
VoiceCall,CreatedDate,datetime
VoiceCall,LastModifiedDate,datetime
VoiceCall,LastModifiedById,id
VoiceCall,SystemModstamp,datetime
VoiceCall,LastViewedDate,datetime
VoiceCall,LastReferencedDate,datetime
VoiceCall,OwnerId,id
VoiceCall,CallStartDateTime,datetime
VoiceCall,CallEndDateTime,datetime
VoiceCall,FromPhoneNumber,phone
VoiceCall,ToPhoneNumber,phone
VoiceCall,CallDurationInSeconds,int
VoiceCall,VendorCallKey,string
VoiceCall,Price,double
VoiceCall,CurrencyCode,picklist
VoiceCall,CallDisposition,string
VoiceCall,CallType,picklist
VoiceCall,VendorParentCallKey,string
VoiceCall,UserId,id
VoiceCall,RelatedRecordId,id
VoiceCall,VendorType,picklist
VoiceCall,ConferenceKey,string
VoiceCall,CallRecordingId,id
VoiceCall,CallerIdType,picklist
VoiceCall,IsRecorded,boolean
VoiceCall,CallerId,id
VoiceCall,RecipientId,id
VoiceCall,PreviousCallId,id
VoiceCall,NextCallId,id
VoiceCall,CallAcceptDateTime,datetime
VoiceCall,CallQueuedDateTime,datetime
VoiceCall,CallCenterId,id
VoiceCall,ConversationId,id
VoiceCall,Description,textarea
VoiceCall,CallResolution,picklist
VoiceCall,CustomerHoldDuration,int
VoiceCall,LongestHoldDuration,int
VoiceCall,NumberOfHolds,int
VoiceCall,QueueName,string
VoiceCall,ActivityId,id
VoiceCall,CallConnectDateTime,datetime
VoiceCall,MediaProviderId,id
VoiceCall,SourceType,picklist
VoiceCallRecording,Id,id
VoiceCallRecording,Name,string
VoiceCallRecording,IsDeleted,boolean
VoiceCallRecording,CreatedById,id
VoiceCallRecording,CreatedDate,datetime
VoiceCallRecording,LastModifiedDate,datetime
VoiceCallRecording,LastModifiedById,id
VoiceCallRecording,SystemModstamp,datetime
VoiceCallRecording,OwnerId,id
VoiceCallRecording,VoiceCallId,id
VoiceCallRecording,MediaContentId,id
VoiceCallRecording,DurationInSeconds,int
VoiceCallRecording,IsConsented,boolean
VoiceVendorInfo,Id,id
VoiceVendorInfo,IsDeleted,boolean
VoiceVendorInfo,CreatedDate,datetime
VoiceVendorInfo,CreatedById,id
VoiceVendorInfo,LastModifiedDate,datetime
VoiceVendorInfo,LastModifiedById,id
VoiceVendorInfo,SystemModstamp,datetime
VoiceVendorInfo,VendorAccountKey,string
VoiceVendorInfo,VendorProviderName,string
VoiceVendorInfo,VendorType,picklist
VoiceVendorInfo,IsActive,boolean
VoiceVendorInfo,CorporateNumber,phone
VoiceVendorInfo,LocalPresenceDefaultNumber,phone
VoiceVendorInfo,TenantConfigVersion,string
Vote,Id,id
Vote,IsDeleted,boolean
Vote,ParentId,id
Vote,Type,picklist
Vote,CreatedDate,datetime
Vote,CreatedById,id
Vote,LastModifiedDate,datetime
Vote,LastModifiedById,id
Vote,SystemModstamp,datetime
WaveAutoInstallRequest,Id,id
WaveAutoInstallRequest,IsDeleted,boolean
WaveAutoInstallRequest,Name,string
WaveAutoInstallRequest,CreatedDate,datetime
WaveAutoInstallRequest,CreatedById,id
WaveAutoInstallRequest,LastModifiedDate,datetime
WaveAutoInstallRequest,LastModifiedById,id
WaveAutoInstallRequest,SystemModstamp,datetime
WaveAutoInstallRequest,TemplateApiName,string
WaveAutoInstallRequest,TemplateVersion,string
WaveAutoInstallRequest,FolderId,id
WaveAutoInstallRequest,RequestType,picklist
WaveAutoInstallRequest,RequestStatus,picklist
WaveAutoInstallRequest,FailedReason,picklist
WaveAutoInstallRequest,Configuration,textarea
WaveAutoInstallRequest,RequestLog,textarea
WebCart,Id,id
WebCart,OwnerId,id
WebCart,IsDeleted,boolean
WebCart,Name,string
WebCart,CreatedDate,datetime
WebCart,CreatedById,id
WebCart,LastModifiedDate,datetime
WebCart,LastModifiedById,id
WebCart,SystemModstamp,datetime
WebCart,WebStoreId,id
WebCart,AccountId,id
WebCart,PaymentMethodId,id
WebCart,PaymentGroupId,id
WebCart,Status,picklist
WebCart,Type,picklist
WebCart,IsRepricingNeeded,boolean
WebCart,LastRepricingDate,datetime
WebCart,PoNumber,string
WebCart,BillingStreet,textarea
WebCart,BillingCity,string
WebCart,BillingState,string
WebCart,BillingPostalCode,string
WebCart,BillingCountry,string
WebCart,BillingLatitude,double
WebCart,BillingLongitude,double
WebCart,BillingGeocodeAccuracy,picklist
WebCart,BillingAddress,address
WebCart,TotalListAmount,currency
WebCart,TotalProductAmount,currency
WebCart,TotalProductTaxAmount,currency
WebCart,TotalChargeAmount,currency
WebCart,TotalChargeTaxAmount,currency
WebCart,TotalAdjustmentAmount,currency
WebCart,TotalAmount,currency
WebCart,TotalTaxAmount,currency
WebCart,TotalAmountAfterAllAdjustments,currency
WebCart,GrandTotalAmount,currency
WebCart,TotalProductCount,double
WebCart,UniqueProductCount,int
WebCart,TotalLineItemsWithErrors,int
WebCart,GuestPhoneNumber,phone
WebCart,GuestEmailAddress,email
WebCart,GuestFirstName,string
WebCart,GuestLastName,string
WebCart,GuestSecondName,string
WebCartHistory,Id,id
WebCartHistory,IsDeleted,boolean
WebCartHistory,WebCartId,id
WebCartHistory,CreatedById,id
WebCartHistory,CreatedDate,datetime
WebCartHistory,Field,picklist
WebCartHistory,DataType,picklist
WebCartHistory,OldValue,anyType
WebCartHistory,NewValue,anyType
WebLink,Id,id
WebLink,PageOrSobjectType,picklist
WebLink,Name,string
WebLink,IsProtected,boolean
WebLink,Url,textarea
WebLink,EncodingKey,picklist
WebLink,LinkType,picklist
WebLink,OpenType,picklist
WebLink,Height,int
WebLink,Width,int
WebLink,ShowsLocation,boolean
WebLink,HasScrollbars,boolean
WebLink,HasToolbar,boolean
WebLink,HasMenubar,boolean
WebLink,ShowsStatus,boolean
WebLink,IsResizable,boolean
WebLink,Position,picklist
WebLink,ScontrolId,id
WebLink,MasterLabel,string
WebLink,Description,textarea
WebLink,DisplayType,picklist
WebLink,RequireRowSelection,boolean
WebLink,NamespacePrefix,string
WebLink,CreatedDate,datetime
WebLink,CreatedById,id
WebLink,LastModifiedDate,datetime
WebLink,LastModifiedById,id
WebLink,SystemModstamp,datetime
WebStore,Id,id
WebStore,OwnerId,id
WebStore,IsDeleted,boolean
WebStore,Name,string
WebStore,CreatedDate,datetime
WebStore,CreatedById,id
WebStore,LastModifiedDate,datetime
WebStore,LastModifiedById,id
WebStore,SystemModstamp,datetime
WebStore,LastViewedDate,datetime
WebStore,LastReferencedDate,datetime
WebStore,Type,picklist
WorkOrder,Id,id
WorkOrder,OwnerId,id
WorkOrder,IsDeleted,boolean
WorkOrder,WorkOrderNumber,string
WorkOrder,CreatedDate,datetime
WorkOrder,CreatedById,id
WorkOrder,LastModifiedDate,datetime
WorkOrder,LastModifiedById,id
WorkOrder,SystemModstamp,datetime
WorkOrder,LastViewedDate,datetime
WorkOrder,LastReferencedDate,datetime
WorkOrder,AccountId,id
WorkOrder,ContactId,id
WorkOrder,CaseId,id
WorkOrder,EntitlementId,id
WorkOrder,ServiceContractId,id
WorkOrder,AssetId,id
WorkOrder,Street,textarea
WorkOrder,City,string
WorkOrder,State,string
WorkOrder,PostalCode,string
WorkOrder,Country,string
WorkOrder,Latitude,double
WorkOrder,Longitude,double
WorkOrder,GeocodeAccuracy,picklist
WorkOrder,Address,address
WorkOrder,Description,textarea
WorkOrder,StartDate,datetime
WorkOrder,EndDate,datetime
WorkOrder,Subject,string
WorkOrder,RootWorkOrderId,id
WorkOrder,Status,picklist
WorkOrder,Priority,picklist
WorkOrder,Tax,currency
WorkOrder,Subtotal,currency
WorkOrder,TotalPrice,currency
WorkOrder,LineItemCount,int
WorkOrder,Pricebook2Id,id
WorkOrder,Discount,percent
WorkOrder,GrandTotal,currency
WorkOrder,ParentWorkOrderId,id
WorkOrder,IsClosed,boolean
WorkOrder,IsStopped,boolean
WorkOrder,StopStartDate,datetime
WorkOrder,SlaStartDate,datetime
WorkOrder,SlaExitDate,datetime
WorkOrder,BusinessHoursId,id
WorkOrder,MilestoneStatus,string
WorkOrder,Duration,double
WorkOrder,DurationType,picklist
WorkOrder,DurationInMinutes,double
WorkOrder,ServiceAppointmentCount,int
WorkOrder,WorkTypeId,id
WorkOrder,ServiceTerritoryId,id
WorkOrder,StatusCategory,picklist
WorkOrder,LocationId,id
WorkOrderHistory,Id,id
WorkOrderHistory,IsDeleted,boolean
WorkOrderHistory,WorkOrderId,id
WorkOrderHistory,CreatedById,id
WorkOrderHistory,CreatedDate,datetime
WorkOrderHistory,Field,picklist
WorkOrderHistory,DataType,picklist
WorkOrderHistory,OldValue,anyType
WorkOrderHistory,NewValue,anyType
WorkOrderLineItem,Id,id
WorkOrderLineItem,IsDeleted,boolean
WorkOrderLineItem,LineItemNumber,string
WorkOrderLineItem,CreatedDate,datetime
WorkOrderLineItem,CreatedById,id
WorkOrderLineItem,LastModifiedDate,datetime
WorkOrderLineItem,LastModifiedById,id
WorkOrderLineItem,SystemModstamp,datetime
WorkOrderLineItem,LastViewedDate,datetime
WorkOrderLineItem,LastReferencedDate,datetime
WorkOrderLineItem,WorkOrderId,id
WorkOrderLineItem,ParentWorkOrderLineItemId,id
WorkOrderLineItem,Product2Id,id
WorkOrderLineItem,AssetId,id
WorkOrderLineItem,OrderId,id
WorkOrderLineItem,RootWorkOrderLineItemId,id
WorkOrderLineItem,Description,textarea
WorkOrderLineItem,StartDate,datetime
WorkOrderLineItem,EndDate,datetime
WorkOrderLineItem,Status,picklist
WorkOrderLineItem,PricebookEntryId,id
WorkOrderLineItem,Quantity,double
WorkOrderLineItem,UnitPrice,currency
WorkOrderLineItem,Discount,percent
WorkOrderLineItem,ListPrice,currency
WorkOrderLineItem,Subtotal,currency
WorkOrderLineItem,TotalPrice,currency
WorkOrderLineItem,Duration,double
WorkOrderLineItem,DurationType,picklist
WorkOrderLineItem,DurationInMinutes,double
WorkOrderLineItem,WorkTypeId,id
WorkOrderLineItem,Street,textarea
WorkOrderLineItem,City,string
WorkOrderLineItem,State,string
WorkOrderLineItem,PostalCode,string
WorkOrderLineItem,Country,string
WorkOrderLineItem,Latitude,double
WorkOrderLineItem,Longitude,double
WorkOrderLineItem,GeocodeAccuracy,picklist
WorkOrderLineItem,Address,address
WorkOrderLineItem,ServiceTerritoryId,id
WorkOrderLineItem,Subject,string
WorkOrderLineItem,StatusCategory,picklist
WorkOrderLineItem,IsClosed,boolean
WorkOrderLineItem,Priority,picklist
